,created_at,full_text,cleaned_text,retweeted_count,favorite_count,user
98,Wed Apr 08 09:23:07 +0000 2020,"""Nuits, le nouveau CD de la soprano Véronique Gens vient de paraître chez Alpha Classics. Il a été intégralement enregistré à la Salle Philharmonique de Liège, lieu de concert exceptionnel mais aussi studio d'enregistrement de premier plan : https://t.co/mhAZrKqXnG https://t.co/U0IKyMrcgG","""Nuits, le nouveau CD de la soprano Veronique Gens vient de paraitre chez Alpha Classics Il a ete integralement enregistre a la Salle Philharmonique de Liege, lieu de concert exceptionnel mais aussi studio d'enregistrement de premier plan",2,2,OrchestreLiege
99,Wed Apr 08 09:20:05 +0000 2020,Des t-shirts pour aider les hôpitaux de Liège et Bergame https://t.co/RKStCZNm9R https://t.co/u4MG68J9UW,Des t-shirts pour aider les hopitaux de Liege et Bergame,0,0,lameuseliege
100,Wed Apr 08 08:56:50 +0000 2020,"À Marchin, pour dynamiser notre parc rural, nous avons choisi de réaliser un concours pour jeunes architectes. Suite à la désignation de la lauréate, Sarah Dassy, nous avons ensuite pu constituer une équipe pour la poursuite du projet. 

Notre newsletter : https://t.co/mm0TjLRADW https://t.co/iv9aM3diUK","A Marchin, pour dynamiser notre parc rural, nous avons choisi de realiser un concours pour jeunes architectes Suite a la designation de la laureate, Sarah Dassy, nous avons ensuite pu constituer une equipe pour la poursuite du projet Notre newsletter",0,0,SPI_Liege
101,Wed Apr 08 08:46:31 +0000 2020,"🎥 Découvrez notre passage sur @RTC_Tele_Liege à propos de notre action #wikisolidarity.
▶ Une inscription à l'achat groupé d'#énergie = 1 € versé à la Croix-Rouge : https://t.co/cMq0mIpQsK
#Covid19 #EnsembleContreCorona",Decouvrez notre passage sur RTC Tele Liege a propos de notre action wikisolidarity > Une inscription a l'achat groupe d'energie = 1 EUR verse a la Croix-Rouge Covid19 EnsembleContreCorona,2,4,Wikipower_
102,Wed Apr 08 08:34:57 +0000 2020,Covid-19: une nouvelle technique de l&amp;#039;université de Liège pour #tester 10.000 à 20.000 personnes par jour en Belgique https://t.co/TNi2BKB8Xq via @TodayinliegeBe,Covid-19 une nouvelle technique de l&amp;039;universite de Liege pour tester 10000 a 20000 personnes par jour en Belgique via TodayinliegeBe,0,0,yves1963
103,Wed Apr 08 08:19:36 +0000 2020,"Merci qui ? Merci ULiège
Covid-19: une nouvelle technique de l&amp;#039;université de Liège pour #tester 10.000 à 20.000 personnes par jour en Belgique https://t.co/usQEQgaEBz via @TodayinliegeBe",Merci qui Merci ULiege Covid-19 une nouvelle technique de l&amp;039;universite de Liege pour tester 10000 a 20000 personnes par jour en Belgique via TodayinliegeBe,0,4,hlurkin
104,Wed Apr 08 07:53:15 +0000 2020,Covid-19: une nouvelle technique de l&amp;#039;université de Liège pour #tester 10.000 à 20.000 personnes par jour en Belgique https://t.co/CHZrMY4UrE via @TodayinliegeBe,Covid-19 une nouvelle technique de l&amp;039;universite de Liege pour tester 10000 a 20000 personnes par jour en Belgique via TodayinliegeBe,0,0,EmmanuelColla
105,Wed Apr 08 07:36:54 +0000 2020,"@jframquet L’infirmière, le policier, l’éboueur, le chauffeur tec, la puéricultrice sont parfois aussi propriétaires de quatre facades avec jardin, vous savez. Ce qui n'enlève rien à leur mérite. Au fait, à Liège, les bobos vivent en double mitoyennes...","jframquet L'infirmiere, le policier, l'eboueur, le chauffeur tec, la puericultrice sont parfois aussi proprietaires de quatre facades avec jardin, vous savez Ce qui n'enleve rien a leur merite Au fait, a Liege, les bobos vivent en double mitoyennes",0,1,CelineLambeau
106,Wed Apr 08 06:20:46 +0000 2020,"l’#Uliege a mis au point un réactif pour dépister le #coronavirus moins cher et plus rapidement #innovation
https://t.co/KPCLg95NSS",l'Uliege a mis au point un reactif pour depister le coronavirus moins cher et plus rapidement innovation,1,0,CedricMarchandi
107,Wed Apr 08 04:10:03 +0000 2020,Le réactif de l’université de Liège réclamé dans le monde entier https://t.co/oueivx7N1A https://t.co/IcUrccpYQT,Le reactif de l'universite de Liege reclame dans le monde entier,1,0,lameuseliege
108,Tue Apr 07 22:00:03 +0000 2020,Coronavirus : le PTB propose d'ouvrir en urgence deux points de distribution de sacs poubelles et met son bâtiment à disposition https://t.co/MIGc6wDmRu,Coronavirus le PTB propose d'ouvrir en urgence deux points de distribution de sacs poubelles et met son batiment a disposition,2,2,PTB_Liege
109,Tue Apr 07 21:11:53 +0000 2020,"@MVANAL @philbaldelli @EricRozenberg D'autant que, le lendemain de la victoire de Liège en Coupe de Belgique, je me souviens très bien que c'était en France 😅","MVANAL philbaldelli EricRozenberg D'autant que, le lendemain de la victoire de Liege en Coupe de Belgique, je me souviens tres bien que c'etait en France",0,2,LiveFromLiege
110,Tue Apr 07 19:25:02 +0000 2020,"On me rapporte des charrettes pleines de mobilier de jardin, BBq, aux caisses du cora. Pauvres commerces locaux et franchisés. Je suis scandalisé. Et donc, le MR défend les indépendants.. Ahem. @UCMMouvement #liege","On me rapporte des charrettes pleines de mobilier de jardin, BBq, aux caisses du cora Pauvres commerces locaux et franchises Je suis scandalise Et donc, le MR defend les independants Ahem UCMMouvement liege",0,4,Niala_V
111,Tue Apr 07 18:55:49 +0000 2020,"Il y a... 30 ans, 7 avril 1990, les Inconnus au Forum de #Liège (à quel évènement de l'actualité belge de l'époque ont-ils fait référence dans un sketch ce soir là?) https://t.co/mVgAFgvjur","Il y a 30 ans, 7 avril 1990, les Inconnus au Forum de Liege (a quel evenement de l'actualite belge de l'epoque ont-ils fait reference dans un sketch ce soir la)",2,12,LiveFromLiege
112,Tue Apr 07 18:43:52 +0000 2020,Les cas de Covid-19 en forte hausse en province de Liège: pas de panique  - RTC T�l� Li�ge https://t.co/AnJTudJMMj via @RTC_Tele_Liege,Les cas de Covid-19 en forte hausse en province de Liege pas de panique - RTC Tl Lige via RTC Tele Liege,0,0,moncoeur1971
113,Tue Apr 07 16:57:48 +0000 2020,@ChristineBravo7 @murielbravo4 Bonsoir Christine je brûlerais une bougie pour votre sourire on vous embrasse de liege gros bisous a vous et votre famille que dieu vous protège ainsi que votre sœur,ChristineBravo7 murielbravo4 Bonsoir Christine je brulerais une bougie pour votre sourire on vous embrasse de liege gros bisous a vous et votre famille que dieu vous protege ainsi que votre soeur,0,0,Raphal19179998
114,Tue Apr 07 16:52:02 +0000 2020,@SamuelEtienne @France2tv @franceinfo Hello monsieur Samuel j'espère que vous allez bien on vous embrasse ..Raphaël et simone de liege Belgique et on vous suis tjr et ça depuis bien longtemps,SamuelEtienne France2tv franceinfo Hello monsieur Samuel j'espere que vous allez bien on vous embrasse Raphael et simone de liege Belgique et on vous suis tjr et ca depuis bien longtemps,0,1,Raphal19179998
